id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
359,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 44","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 21:50:00",N/A,"2024-09-02 06:45:00",4.6,565.00,23
360,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 1212","AC MULTI AXLE","2024-09-01 22:00:00",N/A,"2024-09-02 06:20:00",1.4,935.00,22
361,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 1100","AC MULTI AXLE","2024-09-01 22:05:00",N/A,"2024-09-02 06:15:00",2.9,904.00,35
362,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 370","AC MULTI AXLE","2024-09-01 22:20:00",N/A,"2024-09-02 07:50:00",2.7,935.00,41
363,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 2743","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:20:00",N/A,"2024-09-02 08:05:00",2.9,565.00,37
364,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 1841","Low Floor AC Seater 2+2","2024-09-01 22:30:00",N/A,"2024-09-02 08:30:00",1.6,742.00,18
365,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 279","Super Fast Non AC Seater (2+3)","2024-09-01 23:05:00",N/A,"2024-09-02 09:50:00",2.4,515.00,43
366,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 1843","Low Floor AC Seater 2+2","2024-09-01 23:30:00",N/A,"2024-09-02 09:35:00",2.5,723.00,22
367,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 505","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 23:59:00",N/A,"2024-09-02 07:20:00",2.3,565.00,25
368,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"BLM Transports","A/C Sleeper (2+1)","2024-09-01 22:00:00",N/A,"2024-09-02 07:00:00",3.8,903.00,16
369,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"A1 Travels","A/C Seater / Sleeper (2+1)","2024-09-01 20:05:00",N/A,"2024-09-02 05:30:00",3.9,700.00,38
370,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"Madhavi Travels","A/C Sleeper (2+1)","2024-09-01 22:20:00",N/A,"2024-09-02 06:30:00",3.5,999.00,18
371,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"LIYAS TOURS","Bharat Benz A/C Sleeper (2+1)","2024-09-01 23:05:00",N/A,"2024-09-02 07:40:00",4,1099.00,15
372,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"A1 Travels","NON A/C Semi Sleeper (2+2)","2024-09-01 21:00:00",N/A,"2024-09-02 06:00:00",3,600.00,32
373,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"A1 Travels","Bharat Benz A/C Seater /Sleeper (2+1)","2024-09-01 22:15:00",N/A,"2024-09-02 05:45:00",2.6,800.00,32
374,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"A1 Travels","Bharat Benz A/C Sleeper (2+1)","2024-09-01 23:30:00",N/A,"2024-09-02 08:00:00",2.4,900.00,34
375,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"Galaxy Tours","2+1 Air Suspension A/C Seater / Sleeper","2024-09-01 21:45:00",N/A,"2024-09-02 06:30:00",2.2,700.00,36
376,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-09-01 01:00:00",N/A,"2024-09-01 09:35:00",2,1100.00,5
377,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"A1 Travels","Bharat Benz A/C Seater /Sleeper (2+1)","2024-09-01 22:30:00",N/A,"2024-09-02 06:00:00",2.7,700.00,36
378,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"EMERALD TRAVELS","A/C Semi Sleeper (2+2)","2024-09-01 21:56:00",N/A,"2024-09-02 06:30:00",2.8,800.00,37
379,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-09-01 22:00:00",N/A,"2024-09-02 09:15:00",2.1,1100.00,18
380,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"EMERALD TRAVELS","A/C Sleeper (2+1)","2024-09-01 21:55:00",N/A,"2024-09-02 06:30:00",2.5,1100.00,20
381,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"Balaji Tourist","Volvo Multi-Axle A/C Semisleeper (2+2)","2024-09-01 22:00:00",N/A,"2024-09-02 09:00:00",1.3,3000.00,1
382,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 581","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 10:03:00",N/A,"2024-09-01 16:20:00",4.5,377.00,16
383,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 52","SWIFT-GARUDA A/C SEATER BUS","2024-09-01 12:01:00",N/A,"2024-09-01 18:20:00",3.4,524.00,18
384,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 1210","SWIFT-HYBRID NON AC SEATER CUM SLEEPER","2024-09-01 12:55:00",N/A,"2024-09-01 19:15:00",3.8,475.00,32
385,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 129","SWIFT-GARUDA A/C SEATER BUS","2024-09-01 14:15:00",N/A,"2024-09-01 21:05:00",3.9,524.00,32
386,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 1351","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 14:45:00",N/A,"2024-09-01 21:40:00",3.8,475.00,37
387,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 370","AC MULTI AXLE","2024-09-01 15:25:00",N/A,"2024-09-01 20:55:00",3.2,576.00,36
388,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 97","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 16:02:00",N/A,"2024-09-01 22:31:00",3.9,475.00,34
389,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 171","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 16:16:00",N/A,"2024-09-01 23:30:00",3.9,548.00,37
390,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 553","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 16:45:00",N/A,"2024-09-02 00:10:00",3.8,548.00,27
391,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 51","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 19:04:00",N/A,"2024-09-02 02:50:00",3.8,548.00,34
392,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 789","Super Fast Non AC Seater (2+3)","2024-09-01 20:00:00",N/A,"2024-09-02 02:05:00",3.8,473.00,42
393,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 1585","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 20:31:00",N/A,"2024-09-02 03:41:00",3.8,548.00,32
394,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 1586","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 21:31:00",N/A,"2024-09-02 04:46:00",3.8,548.00,31
395,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 2133","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 22:12:00",N/A,"2024-09-02 06:01:00",3.9,548.00,34
396,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 2063","SWIFT-GARUDA A/C SEATER BUS","2024-09-01 22:32:00",N/A,"2024-09-02 05:15:00",4.1,524.00,24
397,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 574","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 23:00:00",N/A,"2024-09-02 07:30:00",3.7,377.00,35
398,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 583","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 23:30:00",N/A,"2024-09-02 07:35:00",3.5,377.00,33
399,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 56","SWIFT-GARUDA A/C SEATER BUS","2024-09-01 23:41:00",N/A,"2024-09-02 07:15:00",4.4,524.00,26
400,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"DLT BUS","A/C Sleeper (2+1)","2024-09-01 22:30:00",N/A,"2024-09-02 05:30:00",4.2,999.00,18
401,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"MMK Travels","VE A/C Seater / Sleeper (2+1)","2024-09-01 22:30:00",N/A,"2024-09-02 05:30:00",4.5,750.00,27
402,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"Kyros Connect","Bharat Benz A/C Semi Sleeper (2+2)","2024-09-01 23:00:00",N/A,"2024-09-02 07:20:00",4.3,599.00,39
403,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"DLT BUS","A/C Sleeper (2+1)","2024-09-01 22:30:00",N/A,"2024-09-02 05:20:00",4.4,999.00,19
404,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"Kyros Connect","Bharat Benz A/C Semi Sleeper (2+2)","2024-09-01 23:00:00",N/A,"2024-09-02 07:30:00",3.9,599.00,38
405,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"Suraj Holidays","VE A/C Sleeper (2+1)","2024-09-01 22:30:00",N/A,"2024-09-02 06:15:00",4.5,900.00,24
406,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"Silver Line Travels","NON A/C Semi Sleeper (2+2)","2024-09-01 22:00:00",N/A,"2024-09-02 04:20:00",4.5,699.00,40
407,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"FAST LINE BUS","A/C Sleeper (2+1)","2024-09-01 21:15:00",N/A,"2024-09-02 04:00:00",0,2699.00,34
408,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-09-01 22:00:00",N/A,"2024-09-02 05:25:00",3.9,750.00,23
409,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"MMK Travels","VE A/C Seater / Sleeper (2+1)","2024-09-01 22:30:00",N/A,"2024-09-02 05:45:00",3.8,750.00,29
410,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"Suraj Holidays","VE A/C Sleeper (2+1)","2024-09-01 22:30:00",N/A,"2024-09-02 06:15:00",4.3,900.00,24
411,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"A1 Travels","Non A/C Seater / Sleeper (2+1)","2024-09-01 21:00:00",N/A,"2024-09-02 05:00:00",3.7,600.00,38
412,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"SURAJ TRAVEL HOUSE","VE A/C Seater / Sleeper (2+1)","2024-09-01 21:00:00",N/A,"2024-09-02 05:15:00",3.9,599.00,33
413,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"SKS Tourist Corporation (REGD)","Non A/C Seater / Sleeper (2+1)","2024-09-01 21:15:00",N/A,"2024-09-02 04:10:00",4.2,849.00,35
414,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-09-01 03:00:00",N/A,"2024-09-01 08:40:00",1.9,1700.00,4
415,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"Orange Tours And Travels","Bharat Benz A/C Sleeper (2+1)","2024-09-01 02:30:00",N/A,"2024-09-01 07:45:00",1.2,700.00,1
416,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"CHANCHALAS TOURS AND TRAVELS","A/C Semi Sleeper (2+2)","2024-09-01 15:00:00",N/A,"2024-09-01 21:40:00",4.1,799.00,39
417,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"A1 Travels","Bharat Benz A/C Seater /Sleeper (2+1)","2024-09-01 20:00:00",N/A,"2024-09-02 04:30:00",3.7,899.00,42
418,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"A1 Travels","A/C Seater / Sleeper (2+1)","2024-09-01 22:30:00",N/A,"2024-09-02 05:00:00",3.7,699.00,31
419,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"Kyros Connect","A/C Semi Sleeper (2+2)","2024-09-01 07:00:00",N/A,"2024-09-01 13:05:00",4.1,899.00,30
420,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"CHANCHALAS TOURS AND TRAVELS","A/C Semi Sleeper (2+2)","2024-09-01 15:00:00",N/A,"2024-09-01 21:45:00",3.6,759.00,1
421,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"SKS Tourist Corporation (REGD)","Non A/C Seater / Sleeper (2+1)","2024-09-01 21:15:00",N/A,"2024-09-02 03:50:00",3.3,849.00,35
422,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"Kyros Connect","A/C Semi Sleeper (2+2)","2024-09-01 07:00:00",N/A,"2024-09-01 13:00:00",3.5,899.00,30
423,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-09-01 03:00:00",N/A,"2024-09-01 08:41:00",3.1,1700.00,10
424,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"Bharathi Travels","A/C Sleeper (2+1)","2024-09-01 02:30:00",N/A,"2024-09-01 09:30:00",3.1,790.00,24
425,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"Vijay Lines","A/C Seater / Sleeper (2+1)","2024-09-01 22:20:00",N/A,"2024-09-02 04:45:00",2.2,499.00,25
426,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"P K Travels","A/C Seater / Sleeper (2+1)","2024-09-01 21:30:00",N/A,"2024-09-02 04:00:00",3.8,770.00,35
427,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 2133","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 01:01:00",N/A,"2024-09-01 07:36:00",4,419.00,20
428,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 574","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 02:00:00",N/A,"2024-09-01 09:30:00",4,306.00,19
429,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 56","SWIFT-GARUDA A/C SEATER BUS","2024-09-01 02:20:00",N/A,"2024-09-01 09:05:00",4,391.00,4
430,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 583","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 02:30:00",N/A,"2024-09-01 09:35:00",4,306.00,10
431,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 713","Super Fast Non AC Seater (2+3)","2024-09-01 04:30:00",N/A,"2024-09-01 10:45:00",4.9,285.00,48
432,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 893","Super Fast Non AC Seater (2+3)","2024-09-01 06:02:00",N/A,"2024-09-01 12:10:00",4.8,273.00,42
433,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 894","Super Fast Non AC Seater (2+3)","2024-09-01 07:01:00",N/A,"2024-09-01 13:11:00",4.3,273.00,38
434,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 933","Super Fast Non AC Seater (2+3)","2024-09-01 09:00:00",N/A,"2024-09-01 15:10:00",4,273.00,36
435,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 718","Super Fast Non AC Seater (2+3)","2024-09-01 10:15:00",N/A,"2024-09-01 16:05:00",4.8,285.00,47
436,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 1164","Super Fast Non AC Seater (2+3)","2024-09-01 12:02:00",N/A,"2024-09-01 18:35:00",4,273.00,42
437,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 581","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 12:45:00",N/A,"2024-09-01 18:30:00",4,306.00,3
438,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 814","Super Fast Non AC Seater (2+3)","2024-09-01 13:25:00",N/A,"2024-09-01 19:15:00",3.9,285.00,46
439,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 1129","Super Fast Non AC Seater (2+3)","2024-09-01 14:01:00",N/A,"2024-09-01 20:16:00",2.5,273.00,43
440,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 567","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 14:46:00",N/A,"2024-09-01 20:45:00",2.7,306.00,36
441,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 52","SWIFT-GARUDA A/C SEATER BUS","2024-09-01 14:50:00",N/A,"2024-09-01 19:55:00",1.8,391.00,23
442,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 1193","Super Fast Non AC Seater (2+3)","2024-09-01 15:45:00",N/A,"2024-09-01 21:35:00",4.6,285.00,46
443,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 1210","SWIFT-HYBRID NON AC SEATER CUM SLEEPER","2024-09-01 15:55:00",N/A,"2024-09-01 21:15:00",4,356.00,26
444,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 1378","AC MULTI AXLE","2024-09-01 16:26:00",N/A,"2024-09-01 20:50:00",4,494.00,48
445,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 712","Super Fast Non AC Seater (2+3)","2024-09-01 16:45:00",N/A,"2024-09-01 22:30:00",3.4,285.00,50
446,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 798","Super Fast Non AC Seater (2+3)","2024-09-01 17:00:00",N/A,"2024-09-01 23:00:00",4,285.00,49
447,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 129","SWIFT-GARUDA A/C SEATER BUS","2024-09-01 17:30:00",N/A,"2024-09-01 22:50:00",2.7,391.00,33
448,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 235","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 17:30:00",N/A,"2024-09-02 00:01:00",4,398.00,35
449,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 370","AC MULTI AXLE","2024-09-01 18:00:00",N/A,"2024-09-01 22:20:00",4.3,494.00,32
450,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 793","Super Fast Non AC Seater (2+3)","2024-09-01 18:30:00",N/A,"2024-09-02 00:00:00",4.3,285.00,46
451,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 97","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 18:51:00",N/A,"2024-09-02 00:50:00",4,356.00,36
452,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 171","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 19:10:00",N/A,"2024-09-02 01:20:00",4,419.00,37
453,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 553","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 19:50:00",N/A,"2024-09-02 01:25:00",4,419.00,28
454,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 51","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 21:50:00",N/A,"2024-09-02 04:24:00",3.6,419.00,34
455,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 1077","Super Fast Non AC Seater (2+3)","2024-09-01 22:30:00",N/A,"2024-09-02 05:50:00",4.4,319.00,50
456,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 789","Super Fast Non AC Seater (2+3)","2024-09-01 22:30:00",N/A,"2024-09-02 04:25:00",4,473.00,42
457,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"KSRTC (Kerala) - 1585","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 23:36:00",N/A,"2024-09-02 05:36:00",4.2,419.00,32
458,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"MMK Travels","VE A/C Seater / Sleeper (2+1)","2024-09-01 00:30:00",N/A,"2024-09-01 07:30:00",3.4,700.00,18
459,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"SAAM BUS","VE A/C Sleeper (2+1)","2024-09-01 00:30:00",N/A,"2024-09-01 06:45:00",4.2,800.00,3
460,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"DA Transports","A/C Sleeper (2+1)","2024-09-01 00:35:00",N/A,"2024-09-01 07:00:00",3.7,648.00,28
461,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"National travels and logistics","A/C Sleeper (2+1)","2024-09-01 01:00:00",N/A,"2024-09-01 07:00:00",3.5,849.00,10
462,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"Kyros Connect","Bharat Benz A/C Semi Sleeper (2+2)","2024-09-01 04:00:00",N/A,"2024-09-01 09:00:00",4.7,599.00,8
463,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"Orange Tours And Travels","Bharat Benz A/C Sleeper (2+1)","2024-09-01 05:30:00",N/A,"2024-09-01 10:00:00",3.2,600.00,27
464,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"LIYAS TOURS","Bharat Benz A/C Sleeper (2+1)","2024-09-01 17:25:00",N/A,"2024-09-01 23:05:00",4.5,599.00,19
465,"Mysore to Kozhikode",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,"CHANCHALAS TOURS AND TRAVELS","A/C Semi Sleeper (2+2)","2024-09-01 18:00:00",N/A,"2024-09-02 00:00:00",4.3,759.00,1
